2.456361763243119753e+02	2.906122816865886307e+03
2.456559350182727144e+02	2.930854144188034752e+03
2.456756953016002569e+02	2.919011465000395674e+03
2.456954571744224722e+02	2.907167833201138819e+03
2.457152206368672012e+02	2.950396095432653055e+03
2.457349856890623130e+02	2.944356904308180674e+03
2.457547523311357054e+02	2.938317227398052637e+03
2.457745205632152476e+02	2.932277064663201600e+03
2.457942903854288375e+02	2.926236416064548393e+03
2.458140617979043725e+02	2.920195281563012486e+03
2.458338348007698073e+02	2.914153661119497428e+03
2.458536093941530396e+02	2.909953201911137967e+03
2.458733855781820239e+02	2.914739420193895512e+03
2.458931633529846863e+02	2.919526023474591057e+03
2.459129427186890098e+02	2.924313011784199261e+03
2.459327236754229489e+02	2.929100385153686602e+03
2.459525062233145150e+02	2.933888143614034561e+03
2.459722903624916626e+02	2.938676287196210069e+03
2.459920760930824031e+02	2.943464815931195062e+03
2.460118634152147763e+02	2.949182229734318298e+03
2.460316523290167652e+02	2.956809717029366766e+03
2.460514428346164095e+02	2.988947985795640761e+03
2.460712349321417776e+02	3.002504312489400945e+03
2.460910286217209091e+02	3.258838744287915233e+03
2.461108239034818439e+02	3.507397466608821105e+03
2.461306207775526786e+02	3.625301100286089877e+03
2.461504192440615100e+02	4.056868953810946095e+03
2.461702193031364061e+02	4.356159838637242501e+03
2.461900209549054637e+02	4.351872076020419627e+03
2.462098241994968362e+02	4.698802493801989840e+03
2.462296290370386203e+02	4.686966792157357304e+03
2.462494354676589410e+02	4.675130138462388459e+03
2.462692434914859518e+02	4.663292532640496574e+03
2.462890531086478347e+02	4.651090979872677053e+03
2.463088643192727432e+02	4.637759638187206292e+03
2.463286771234888306e+02	4.624427224143825697e+03
2.463484915214243074e+02	4.611093737656252415e+03
2.463683075132073554e+02	4.597759178638234516e+03
2.463881250989661851e+02	4.584423547003494605e+03
2.464079442788290351e+02	4.570086432748994412e+03
2.464277650529241157e+02	4.557817641938425368e+03
2.464475874213796658e+02	4.549878754448928703e+03
2.464674113843239240e+02	4.541939228364377414e+03
2.464872369418851576e+02	4.533999063633400510e+03
2.465070640941916338e+02	4.526058260204627913e+03
2.465268928413716480e+02	4.658152068038773905e+03
2.465467231835534676e+02	4.651123495370268756e+03
2.465665551208654165e+02	4.644094357331385254e+03
2.465863886534357903e+02	4.637064653876650482e+03
2.466062237813929130e+02	4.630034384960586067e+03
2.466260605048651087e+02	4.634262366632505291e+03
2.466458988239807013e+02	4.638949858974603558e+03
2.466657387388680718e+02	4.643637728373243590e+03
2.466855802496555725e+02	4.648325974858753398e+03
2.467054233564715844e+02	4.653014598461466448e+03
2.467252680594444882e+02	4.657703599211717119e+03
2.467451143587026650e+02	4.662392977139839786e+03
2.467649622543745238e+02	4.667082732276177012e+03
2.467848117465885025e+02	4.671772864651073178e+03
2.468046628354729819e+02	4.676463374294865389e+03
2.468245155211564281e+02	4.708456185112629100e+03
2.468443698037672789e+02	4.736971106326399422e+03
2.468642256834339719e+02	4.765488321247902604e+03
2.468840831602850017e+02	4.794007830061680579e+03
2.469039422344488344e+02	4.822529632952240718e+03
2.469238029060539361e+02	4.859938757838577658e+03
2.469436651752288299e+02	4.898466633805243873e+03
2.469635290421020102e+02	4.925375177307217200e+03
2.469833945068020000e+02	5.345799011629645065e+03
2.470032615694572939e+02	5.608396727987921622e+03
2.470231302301964718e+02	5.652986742537171267e+03
2.470430004891480564e+02	5.697580343856335276e+03
2.470628723464406278e+02	5.742177532233969032e+03
2.470827458022027372e+02	5.786778307958576988e+03
2.471026208565629645e+02	5.855659601598639711e+03
2.471224975096499179e+02	5.957295033583506665e+03
2.471423757615921772e+02	6.225400118137160462e+03
2.471622556125183507e+02	6.222584014109659620e+03
2.471821370625570751e+02	6.218822673550312174e+03
2.472020201118369584e+02	6.215061030433016640e+03
2.472219047604866660e+02	6.211299084733438576e+03
2.472417910086348343e+02	6.200335499372713457e+03
2.472616788564101284e+02	6.178317343479271585e+03
2.472815683039412420e+02	6.156297416470456483e+03
2.473014593513568400e+02	6.131691382312992573e+03
2.473213519987855875e+02	6.100108826729476277e+03
2.473412462463562349e+02	6.054656225963900397e+03
2.473611420941974757e+02	5.997928095538417438e+03
2.473810395424380317e+02	5.941195401966801001e+03
2.474009385912066250e+02	5.884458144882036322e+03
2.474208392406320058e+02	5.828296009627662897e+03
2.474407414908429530e+02	5.803187426798541310e+03
2.474606453419682168e+02	5.778076824263643175e+03
2.474805507941365761e+02	5.752964201860501817e+03
2.475004578474768095e+02	5.756708926905921544e+03
2.475203665021176960e+02	5.741589638359194396e+03
2.475402767581880710e+02	5.726469133634132049e+03
2.475601886158167417e+02	5.711347412632911073e+03
2.475801020751325439e+02	5.696224475257688937e+03
2.476000171362643130e+02	5.924842168382453565e+03
2.476199337993408847e+02	5.907606341545046234e+03
2.476398520644911230e+02	5.890369128277384334e+03
2.476597719318439204e+02	5.873130528467922886e+03
2.476796934015281124e+02	5.855890542005168754e+03
2.476996164736726200e+02	5.838649168777551495e+03
2.477195411484063357e+02	5.821406408673529768e+03
2.477394674258581801e+02	5.804162261581535859e+03
2.477593953061570460e+02	5.790866639626150572e+03
2.477793247894318824e+02	5.779943626988886535e+03
2.477992558758116388e+02	5.769019735716931791e+03
2.478191885654252644e+02	5.760861029484949540e+03
2.478391228584017085e+02	6.174997585499248089e+03
2.478590587548699489e+02	6.166194303135717746e+03
2.478789962549589916e+02	6.157390312646183702e+03
2.478989353587977860e+02	6.148585613973698855e+03
2.479188760665153666e+02	6.139780207061292458e+03
2.479388183782407395e+02	6.130974091851992853e+03
2.479587622941029394e+02	6.119122467595310809e+03
2.479787078142310008e+02	6.107125272754949037e+03
2.479986549387539583e+02	6.095713190255100017e+03
2.480186036678008463e+02	6.081294293464689872e+03
2.480385540015007564e+02	6.061365677900634182e+03
2.480585059399827799e+02	6.041435459301448645e+03
2.480784594833759797e+02	6.021503637538207840e+03
2.480984146318094474e+02	6.000165969899324409e+03
2.481183713854123027e+02	6.012797733622176565e+03
2.481383297443136655e+02	6.329768903830075033e+03
2.481582897086426840e+02	6.359894966073710748e+03
2.481782512785284780e+02	6.389935886042831044e+03
2.481982144541001958e+02	6.584414450777851016e+03
2.482181792354869856e+02	6.542318593970088841e+03
2.482381456228180241e+02	6.501569961798501026e+03
2.482581136162224880e+02	6.488285562852361181e+03
2.482780832158295823e+02	6.475466445962541911e+03
2.482980544217685122e+02	6.466304544402079955e+03
2.483180272341684542e+02	6.459250003575374649e+03
2.483380016531586705e+02	6.452194895289441774e+03
2.483579776788683660e+02	6.445139219498645616e+03
2.483779553114268026e+02	6.438082976157333178e+03
2.483979345509632140e+02	6.431026165219851464e+03
2.484179153976068903e+02	6.423968786640539292e+03
2.484378978514870937e+02	6.416910840373740939e+03
2.484578819127330860e+02	6.409852326373798860e+03
2.484778675814741860e+02	6.402793244595032775e+03
2.484978548578396840e+02	6.395733594991785139e+03
2.485178437419588988e+02	6.388673377518368397e+03
2.485378342339611777e+02	6.381612592129105906e+03
2.485578263339758394e+02	6.497109246908460591e+03
2.485778200421322310e+02	6.475766501210698152e+03
2.485978153585596999e+02	6.454422038726819665e+03
2.486178122833876500e+02	6.455715942674661164e+03
2.486378108167454286e+02	6.466588099085567592e+03
2.486578109587624112e+02	6.477461130040331227e+03
2.486778127095680304e+02	6.488335035609317856e+03
2.486978160692916617e+02	6.499209815862858704e+03
2.487178210380627661e+02	6.510085470871338657e+03
2.487378276160107475e+02	6.520962000705105311e+03
2.487578358032650385e+02	6.532431370337216322e+03
2.487778455999550999e+02	6.545618045226068716e+03
2.487978570062103927e+02	6.558805780836014492e+03
2.488178700221603776e+02	6.571994577252371528e+03
2.488378846479345441e+02	6.585417812650008273e+03
2.488579008836624098e+02	6.599691007940279633e+03
2.488779187294734356e+02	6.613965351350091623e+03
2.488979381854971678e+02	6.700802928537968910e+03
2.489179592518631239e+02	6.715857746880398736e+03
2.489379819287008218e+02	6.732030273503998615e+03
2.489580062161398075e+02	6.749953897090566898e+03
2.489780321143096558e+02	6.767878962432989283e+03
2.489980596233399126e+02	6.785805469647227255e+03
2.490180887433601811e+02	6.803733418849281406e+03
2.490381194745000073e+02	6.821662810155111401e+03
2.490581518168890227e+02	6.839593643680747846e+03
2.490781857706568019e+02	6.857205880088215054e+03
2.490982213359330046e+02	6.873765561750104098e+03
2.491182585128472340e+02	7.524429934754240094e+03
2.491382973015291213e+02	7.532921051604054810e+03
2.491583377021083265e+02	7.529480180683737672e+03
2.491783797147145094e+02	7.507712813004329291e+03
2.491984233394773298e+02	7.483551214145576523e+03
2.492184685765264760e+02	7.456757861578085794e+03
2.492385154259916362e+02	7.429962353783859726e+03
2.492585638880024987e+02	7.403164690589554084e+03
2.492786139626887802e+02	7.376364871821782799e+03
2.492986656501802258e+02	7.349562897307126150e+03
2.493187189506065522e+02	7.322758766872193519e+03
2.493387738640975044e+02	7.295952480343567004e+03
2.493588303907828276e+02	7.269144037547822336e+03
2.493788885307922953e+02	7.242333438311496138e+03
2.493989482842556527e+02	7.215520682461167780e+03
2.494190096513027299e+02	7.188705769823298397e+03
2.494390726320633007e+02	7.161888700224430067e+03
2.494591372266671669e+02	7.135069473491057579e+03
2.494792034352441306e+02	7.108248089449688450e+03
2.494992712579240504e+02	7.081424547926744708e+03
2.495193406948367283e+02	7.054598848748728415e+03
2.495394117461120231e+02	7.027770991742061597e+03
2.495594844118798221e+02	7.017176501586503036e+03
2.495795586922699556e+02	7.012379510280096838e+03
2.495996345874123108e+02	7.007725275900848828e+03
2.496197120974367749e+02	7.004662833473885257e+03
2.496397912224732636e+02	7.001600144707536856e+03
2.496598719626516925e+02	7.002362326346411464e+03
2.496799543181019487e+02	7.006226880967717989e+03
2.497000382889539765e+02	7.013436800554721231e+03
2.497201238753377197e+02	7.033177796145836510e+03
2.497402110773831510e+02	7.053517718233858432e+03
2.497602998952202142e+02	7.074739637793523798e+03
2.497803903289788821e+02	7.095170518542619902e+03
2.498004823787891269e+02	7.114803055043365930e+03
2.498205760447809496e+02	7.134474592999908964e+03
2.498406713270843511e+02	7.156335429195232791e+03
2.498607682258293607e+02	7.181178828226864425e+03
2.498808667411459794e+02	7.206957245179159145e+03
2.499009668731642648e+02	7.234060049708557926e+03
2.499210686220142463e+02	7.252747443025011307e+03
2.499411719878259817e+02	7.251470026584780499e+03
2.499612769707295570e+02	7.245880414277911768e+03
2.499813835708550300e+02	7.241173880292876675e+03
2.500014917883324870e+02	7.238682331225810231e+03
2.500216016232920140e+02	7.236190581741379901e+03
2.500417130758637541e+02	7.236717172055075935e+03
2.500618261461777934e+02	7.234636835221339425e+03
2.500819408343643033e+02	7.258423338592807340e+03
2.501020571405533701e+02	7.318657050817746494e+03
2.501221750648751936e+02	7.391026740533071461e+03
2.501422946074598883e+02	7.471104079021109101e+03
2.501624157684376542e+02	7.518690813003044241e+03
2.501825385479386910e+02	7.472108067737101919e+03
2.502026629460931417e+02	7.425988818892579729e+03
2.502227889630312347e+02	7.380315168976012501e+03
2.502429165988831983e+02	7.335585908896184264e+03
2.502630458537792322e+02	7.311271269869464049e+03
2.502831767278495931e+02	7.299634231022602762e+03
2.503033092212245094e+02	7.287996256105608154e+03
2.503234433340342378e+02	7.276357345043182249e+03
2.503435790664090348e+02	7.264717497760021615e+03
2.503637164184791857e+02	7.253076714180817362e+03
2.503838553903749755e+02	7.241650006976079567e+03
2.504039959822267178e+02	7.232296227965073740e+03
2.504241381941646978e+02	7.222941696546749881e+03
2.504442820263192289e+02	7.213586412660592032e+03
2.504644274788206531e+02	7.204230376246062406e+03
2.504845745517993123e+02	7.194873587242628673e+03
2.505047232453855486e+02	7.185516045589757596e+03
2.505248735597097323e+02	7.176157751226903201e+03
2.505450254949022337e+02	7.166798704093514061e+03
2.505651790510934234e+02	7.157438904129046023e+03
2.505853342284137000e+02	7.145997390194382206e+03
2.506054910269934624e+02	7.133311153376269431e+03
2.506256494469631093e+02	7.120623896091739880e+03
2.506458094884530681e+02	7.107935618258701652e+03
2.506659711515937943e+02	7.095246319795051932e+03
2.506861344365157152e+02	7.082556000618701546e+03
2.507062993433492863e+02	7.056724654198002099e+03
2.507264658722249635e+02	7.021200215979096356e+03
2.507466340232732307e+02	6.985672920214887199e+03
2.507668037966245720e+02	6.955392691535650556e+03
2.507869751924094999e+02	6.928228526733622857e+03
2.508071482107584984e+02	6.901062176877157981e+03
2.508273228518020801e+02	6.910666533765704116e+03
2.508474991156707858e+02	6.954003576791362320e+03
2.508676770024951566e+02	6.997008153931185007e+03
2.508878565124057332e+02	7.040016190310147977e+03
2.509080376455330850e+02	7.077804212868471041e+03
2.509282204020077813e+02	7.109145287525790081e+03
2.509484047819603916e+02	7.140974034456457957e+03
2.509685907855215135e+02	7.172999326048374314e+03
2.509887784128217447e+02	7.204456411634827418e+03
2.510089676639917116e+02	7.235797309820303781e+03
2.510291585391620117e+02	7.232750673150233524e+03
2.510493510384632998e+02	7.243732610080383893e+03
2.510695451620262020e+02	7.268694973640394892e+03
2.510897409099813729e+02	7.301773160478129284e+03
2.511099382824594954e+02	7.337374469191374374e+03
2.511301372795912243e+02	7.374573396274085098e+03
2.511503379015072426e+02	7.406970858187771228e+03
2.511705401483382616e+02	7.602091548766195956e+03
2.511907440202149928e+02	7.474689934927208014e+03
2.512109495172681477e+02	7.551916635664709247e+03
2.512311566396284377e+02	7.628096681110871941e+03
2.512513653874266026e+02	7.633324326107276647e+03
2.512715757607934108e+02	7.464584784351621238e+03
2.512917877598596021e+02	7.327967307916881509e+03
2.513120013847559449e+02	7.250805707051945319e+03
2.513322166356132357e+02	7.256947641690307137e+03
2.513524335125622713e+02	7.262432484034085974e+03
2.513726520157338200e+02	7.265742354343977240e+03
2.513928721452587070e+02	7.269052490896064228e+03
2.514130939012677857e+02	7.272362893711763718e+03
2.514333172838918529e+02	7.275673562812487035e+03
2.514535422932617621e+02	7.278984498219663692e+03
2.514737689295083669e+02	7.281150580730186448e+03
2.514939971927625209e+02	7.275252930015813035e+03
2.515142270831551059e+02	7.253353720494330446e+03
2.515344586008170040e+02	7.229378614923964960e+03
2.515546917458791256e+02	7.203277606678031589e+03
2.515749265184723527e+02	7.177174498896768455e+03
2.515951629187276239e+02	7.151069291411268750e+03
2.516154009467758783e+02	7.124961984052621119e+03
2.516356406027480261e+02	7.099209175158173821e+03
2.516558818867750063e+02	7.073758305864321301e+03
2.516761247989878143e+02	7.048305389331538208e+03
2.516963693395173891e+02	7.022850425395180537e+03
2.517166155084947263e+02	6.997393413890542433e+03
2.517368633060508216e+02	6.978550560175000101e+03
2.517571127323166706e+02	6.970789470188044106e+03
2.517773637874232691e+02	6.968639190941460583e+03
2.517976164715016409e+02	6.971746375575205093e+03
2.518178707846828388e+02	6.987974074719106284e+03
2.518381267270978867e+02	7.004663296609064673e+03
2.518583842988778656e+02	7.022004540511434243e+03
2.518786435001538280e+02	7.040155688668722178e+03
2.518989043310568263e+02	7.058430798918777327e+03
2.519191667917179700e+02	7.081265229451684718e+03
2.519394308822683399e+02	7.124383700206742105e+03
2.519596966028390455e+02	7.172958999863008103e+03
2.519799639535612243e+02	7.221538206861030631e+03
2.520002329345659859e+02	7.270121321515072850e+03
2.520205035459844680e+02	7.315075476728316062e+03
2.520407757879478083e+02	7.360730799842694978e+03
2.520610496605871731e+02	7.406389795419197981e+03
2.520813251640337569e+02	7.454071176870909767e+03
2.521016022984186975e+02	7.504740957148899724e+03
2.521218810638732180e+02	7.555414813246265112e+03
2.521421614605285129e+02	7.606073320592189702e+03
2.521624434885158053e+02	7.613357543403924865e+03
2.521827271479662897e+02	7.558238568023856715e+03
2.522030124390112178e+02	7.538393410142190987e+03
2.522232993617818408e+02	7.519335110448002524e+03
2.522435879164093819e+02	7.500553212582114611e+03
2.522638781030251209e+02	7.481769803921780294e+03
2.522841699217603377e+02	7.469233735050953328e+03
2.523044633727463406e+02	7.463172796594043575e+03
2.523247584561143810e+02	7.457111370602159695e+03
2.523450551719957957e+02	7.451049457036076092e+03
2.523653535205218930e+02	7.452535967836379314e+03
2.523856535018240095e+02	7.456159324793896303e+03
2.524059551160334820e+02	7.459782973210119962e+03
2.524262583632816472e+02	7.463406913108489789e+03
2.524465632436998703e+02	7.467031144512449828e+03
2.524668697574195164e+02	7.470655667445454128e+03
2.524871779045719791e+02	7.474280481930946735e+03
2.525074876852886518e+02	7.478123113993586230e+03
2.525277990997009283e+02	7.485596667511769738e+03
2.525481121479402304e+02	7.495650454470660407e+03
2.525684268301379518e+02	7.505705050144700181e+03
2.525887431464255712e+02	7.516045374381603324e+03
2.526090610969344823e+02	7.534482700698341432e+03
2.526293806817961922e+02	7.558874340329612096e+03
2.526497019011421230e+02	7.590171944766549132e+03
2.526700247551037819e+02	7.621472066747120152e+03
2.526903492438126477e+02	7.652774706473833248e+03
2.527106753674001993e+02	7.684079864149171044e+03
2.527310031259979439e+02	7.715387539975674372e+03
2.527513325197374172e+02	7.746697734155934995e+03
2.527716635487501549e+02	7.778010446892539221e+03
2.527919962131676925e+02	7.809325678388061533e+03
2.528123305131215659e+02	7.840643428845089147e+03
2.528326664487433391e+02	7.871963698466246569e+03
2.528530040201646045e+02	7.903286487454211965e+03
2.528733432275169264e+02	7.934901882994461630e+03
2.528936840709318972e+02	7.968603208581660510e+03
2.529140265505411094e+02	8.002307245065047937e+03
2.529343706664761839e+02	8.036013992662696182e+03
2.529547164188687418e+02	8.069723451592678430e+03
2.529750638078504323e+02	8.113180322100329249e+03
2.529954128335529049e+02	8.158930102945370891e+03
2.530157634961078088e+02	8.208381147267784399e+03
2.530361157956467935e+02	8.257800289395800064e+03
2.530564697323015366e+02	8.307223406743232772e+03
2.530768253062037445e+02	8.372652663984661558e+03
2.530971825174851233e+02	8.486356603648895543e+03
2.531175413662773508e+02	8.571047153671661363e+03
2.531379018527121616e+02	8.499520351801749712e+03
2.531582639769212904e+02	8.409643504437543015e+03
2.531786277390364717e+02	8.348739498754850501e+03
2.531989931391894686e+02	8.310849822607648093e+03
2.532193601775120442e+02	8.258149214255507104e+03
2.532397288541359615e+02	8.196021595564663585e+03
2.532600991691929835e+02	8.133888979399064738e+03
2.532804711228149301e+02	8.072884919344353875e+03
2.533008447151335929e+02	8.010609693276552207e+03
2.533212199462807916e+02	7.947545560841397673e+03
2.533415968163883747e+02	7.884476355599272210e+03
2.533619753255881335e+02	7.821442785853452733e+03
2.533823554740119448e+02	7.765375817333893792e+03
2.534027372617916569e+02	7.711842080193440779e+03
2.534231206890591466e+02	7.658304036860193264e+03
2.534435057559462905e+02	7.604761686987764733e+03
2.534638924625849654e+02	7.551368729059296129e+03
2.534842808091070765e+02	7.511420579164648188e+03
2.535046707956445289e+02	7.474829144653979711e+03
2.535250624223292562e+02	7.438234766770026908e+03
2.535454556892931919e+02	7.401637445276027393e+03
2.535658505966682696e+02	7.366441938533664143e+03
2.535862471445864514e+02	7.338006995232014560e+03
2.536066453331796708e+02	7.309569764655975632e+03
2.536270451625799467e+02	7.281130246621495644e+03
2.536474466329192410e+02	7.252688440944614740e+03
2.536678497443295441e+02	7.224244347441318496e+03
2.536882544969428466e+02	7.195797965927596124e+03
2.537086608908911955e+02	7.167349296219365897e+03
2.537290689263066099e+02	7.138898338132575191e+03
2.537494786033211085e+02	7.122241321604749828e+03
2.537698899220667670e+02	7.111244396563782175e+03
2.537903028826756326e+02	7.100246586942704198e+03
2.538107174852797812e+02	7.089247892670356123e+03
2.538311337300112882e+02	7.078248313675579084e+03
2.538515516170022295e+02	7.067247849887218763e+03
2.538719711463847375e+02	7.056246501234083553e+03
2.538923923182909164e+02	7.050202043517258971e+03
2.539128151328528702e+02	7.056496552321411400e+03
2.539332395902027315e+02	7.062791567448672140e+03
2.539536656904726613e+02	7.069087088939774731e+03
2.539740934337948204e+02	7.075383116835447254e+03
2.539945228203013414e+02	7.081679651176425068e+03
2.540149538501244422e+02	7.087976692003450808e+03
2.540353865233962836e+02	7.094274239357258921e+03
2.540558208402490550e+02	7.100572293278592952e+03
2.540762568008149742e+02	7.106870853808206448e+03
2.540966944052262591e+02	7.112989802229541056e+03
2.541171336536151557e+02	7.117546545550356313e+03
2.541375745461138820e+02	7.138080265571486962e+03
2.541580170828546841e+02	7.210700089730709806e+03
2.541784612639698366e+02	7.281020395460800501e+03
2.541989070895916143e+02	7.350327781903325558e+03
2.542193545598522917e+02	7.401984532020846018e+03
2.542398036748841719e+02	7.403294365743831804e+03
2.542602544348195579e+02	7.404811217701332680e+03
2.542807068397907528e+02	7.406496938590468744e+03
2.543011608899300882e+02	7.408182795077070296e+03
2.543216165853698953e+02	7.411621441951207089e+03
2.543420739262425059e+02	7.418679432333915429e+03
2.543625329126802797e+02	7.425737990453318162e+03
2.543829935448156050e+02	7.436924282012811091e+03
2.544034558227808418e+02	7.454594805129485394e+03
2.544239197467084068e+02	7.472266749642904870e+03
2.544443853167306884e+02	7.487544891143790665e+03
2.544648525329800748e+02	7.482942290846367541e+03
2.544853213955890112e+02	7.474913206052639907e+03
2.545057919046899144e+02	7.466883475408484628e+03
2.545262640604152296e+02	7.458853098861951366e+03
2.545467378628974018e+02	7.450822076361087056e+03
2.545672133122689047e+02	7.442790407853931356e+03
2.545876904086622119e+02	7.434758093288513010e+03
2.546081691522097969e+02	7.426725132612877132e+03
2.546286495430441619e+02	7.418691525775045193e+03
2.546491315812978371e+02	7.410657272723026836e+03
2.546696152671032962e+02	7.402622373404861719e+03
2.546901006005930981e+02	7.390454849269704937e+03
2.547105875818997731e+02	7.372858363699338042e+03
2.547310762111558518e+02	7.354018882517670136e+03
2.547515664884939213e+02	7.335177885909602992e+03
2.547720584140465405e+02	7.316335373753244312e+03
2.547925519879462684e+02	7.297491345926710892e+03
2.548130472103257205e+02	7.278645802308058592e+03
2.548335440813174841e+02	7.259798742775373285e+03
2.548540426010542035e+02	7.243611289341675729e+03
2.548745427696684658e+02	7.229124695568526477e+03
2.548950445872929151e+02	7.214636936510289161e+03
2.549155480540601957e+02	7.200148012073237624e+03
2.549360531701029799e+02	7.203135663321814718e+03
2.549565599355539121e+02	7.217388035571417277e+03
2.549770683505456930e+02	7.231744001795638724e+03
2.549975784152109668e+02	7.246707485716469819e+03
2.550180901296824629e+02	7.261672173282885524e+03
2.550386034940928823e+02	7.276638064591709735e+03
2.550591185085749544e+02	7.291605159739771807e+03
2.550796351732614085e+02	7.306573458823905639e+03
2.551001534882849739e+02	7.325609532741282237e+03
2.551206734537784087e+02	7.351652333868864844e+03
2.551411950698744704e+02	7.386444918588213113e+03
2.551617183367059454e+02	7.454563690613837935e+03
2.551822432544055914e+02	7.530050264948966287e+03
2.552027698231062232e+02	7.600567595317734231e+03
2.552232980429406268e+02	7.628207074654502321e+03
2.552438279140416455e+02	7.656409122184414628e+03
2.552643594365420654e+02	7.684239996175339911e+03
2.552848926105747580e+02	7.712073108850052449e+03
2.553054274362725664e+02	7.739908460388628555e+03
2.553259639137683337e+02	7.756167898704065010e+03
2.553465020431949313e+02	7.767382434139935867e+03
2.553670418246852591e+02	7.778597871660261262e+03
2.553875832583721888e+02	7.790459937193236328e+03
2.554081263443886201e+02	7.805988366249853243e+03
2.554286710828674529e+02	7.821518044395586912e+03
2.554492174739416441e+02	7.837048971730937410e+03
2.554697655177440936e+02	7.852581148356368431e+03
2.554903152144077580e+02	7.868114574372375500e+03
2.555108665640655943e+02	7.883649249879461422e+03
2.555314195668505590e+02	7.899185174978131727e+03
2.555519742228956375e+02	7.914722349768901950e+03
2.555725305323338148e+02	7.931832254131543777e+03
2.555930884952980762e+02	7.965362037641265488e+03
2.556136481119214636e+02	7.998894518248584973e+03
2.556342093823369623e+02	8.032478295199816785e+03
2.556547723066776143e+02	8.070718627980841120e+03
2.556753368850764332e+02	8.109733863415214728e+03
2.556959031176665178e+02	8.148752237190692540e+03
2.557164710045808818e+02	8.194562769699195997e+03
2.557370405459526239e+02	8.242370815291089457e+03
2.557576117419148147e+02	8.290182706507644980e+03
2.557781845926005531e+02	8.337998443658210817e+03
2.557987590981429662e+02	8.385818027052207981e+03
2.558193352586751246e+02	8.439273385392234559e+03
2.558399130743301839e+02	8.498975703134216019e+03
2.558604925452412715e+02	8.557283641839398115e+03
2.558810736715415430e+02	8.613089195322996602e+03
2.559016564533641542e+02	8.668899237741705292e+03
2.559222408908422608e+02	8.724713769456575392e+03
2.559428269841090469e+02	8.781112133377690043e+03
2.559634147332976966e+02	8.802714651679396411e+03
2.559840041385414224e+02	8.792984881512686115e+03
2.560045951999734370e+02	8.783254328694345531e+03
2.560251879177269529e+02	8.773522993161439445e+03
2.560457822919352111e+02	8.763790874850994442e+03
2.560663783227314525e+02	8.772050372423273075e+03
2.560869760102489181e+02	8.782250295135871056e+03
2.561075753546209057e+02	8.792451038318635256e+03
2.561281763559806564e+02	8.802652602037542238e+03
2.561487790144614678e+02	8.812854986358603128e+03
2.561693833301966379e+02	8.794533645860921752e+03
2.561899893033194644e+02	8.740380833989993334e+03
2.562105969339633020e+02	8.680482932598077241e+03
2.562312062222614486e+02	8.616636649559603029e+03
2.562518171683472019e+02	8.552785230799065175e+03
2.562724297723539735e+02	8.487192442690551616e+03
2.562930440344151179e+02	8.415666947155765229e+03
2.563136599546639900e+02	8.365813818684937360e+03
2.563342775332340011e+02	8.340520718288080388e+03
2.563548967702585060e+02	8.316053190714088487e+03
2.563755176658709161e+02	8.291583695000083026e+03
2.563961402202046997e+02	8.266555533213313538e+03
2.564167644333932117e+02	8.217518055621301755e+03
2.564373903055699202e+02	8.168996097253470907e+03
2.564580178368682937e+02	8.120616188879698711e+03
2.564786470274217436e+02	8.096048634402980497e+03
